provider,network_name,station_name,latitude,longitude,station_opened,station_closed,station_id
IRIS,GO,BGD,41.2645,43.598598,,,GO_BGD
IRIS,GO,CHVG,42.71833,42.08411,,,GO_CHVG
IRIS,GO,DDFL,41.445801,46.118301,,,GO_DDFL
IRIS,GO,DGRG,41.450722,45.373169,,,GO_DGRG
IRIS,GO,GUDG,42.4646,44.4772,,,GO_GUDG
IRIS,GO,LGD,41.834301,46.242199,,,GO_LGD
IRIS,GO,ONI,42.5905,43.452499,,,GO_ONI
IRIS,GO,SEAG,41.763599,44.8036,,,GO_SEAG
IRIS,GO,TBLG,41.730919,44.73819,2010-01-01 00:00:00,,GO_TBLG
IRIS,GO,TRLG,41.5392,44.101799,2012-08-18 11:00:00,,GO_TRLG
IRIS,GR,GRA1,49.691887,11.22172,1990-01-01 00:00:00,,GR_GRA1
IRIS,GS,CVRD,38.0686,-77.808098,2011-08-20 00:00:00,,GS_CVRD
IRIS,GS,ID05,42.64295,-111.45899,2017-09-07 19:05:00,,GS_ID05
IRIS,GS,ID06,42.58525,-111.45179,2017-09-08 00:00:00,,GS_ID06
IRIS,GS,ID07,42.53489,-112.07972,2017-09-08 21:40:00,,GS_ID07
IRIS,GS,ID08,42.896,-111.83889,2017-09-09 00:00:00,,GS_ID08
IRIS,GS,ID09,42.24443,-111.19358,2017-09-09 18:00:00,,GS_ID09
IRIS,GS,ID10,42.5186,-110.8919,2017-09-12 23:00:00,,GS_ID10
IRIS,GS,KAN01,37.15342,-97.75897,2014-08-19 17:00:00,,GS_KAN01
IRIS,GS,KAN05,37.10865,-97.87228,2014-08-22 20:00:00,,GS_KAN05
IRIS,GS,KAN06,37.248,-97.8586,2014-08-22 15:00:00,,GS_KAN06
IRIS,GS,KAN08,37.22672,-97.970947,2014-08-21 16:00:00,,GS_KAN08
IRIS,GS,KAN09,37.13613,-97.61832,2014-08-21 23:00:00,,GS_KAN09
IRIS,GS,KAN10,37.1235,-98.095133,2014-05-07 20:50:47,,GS_KAN10
IRIS,GS,KAN11,37.205967,-97.9133,2014-05-07 16:03:09,,GS_KAN11
IRIS,GS,KAN12,37.297383,-97.998,2014-05-08 17:11:06,,GS_KAN12
IRIS,GS,KAN13,37.012881,-97.477803,2014-05-09 15:57:50,,GS_KAN13
IRIS,GS,KAN14,36.95682,-97.96302,2014-08-20 21:00:00,,GS_KAN14
IRIS,GS,KAN16,37.225617,-98.064717,2015-04-15 00:00:00,,GS_KAN16
IRIS,GS,KAN17,37.04407,-97.76475,2015-04-16 15:00:00,,GS_KAN17
IRIS,GS,KS20,37.22973,-97.55432,2015-11-19 18:00:00,,GS_KS20
IRIS,GS,KS21,37.28649,-97.66302,2015-11-19 15:30:00,,GS_KS21
IRIS,GS,MT01,46.952991,-112.656059,2017-07-08 00:00:00,,GS_MT01
IRIS,GS,MT02,46.858528,-112.88047,2017-07-09 00:00:00,,GS_MT02
IRIS,GS,MT03,46.912991,-112.497528,2017-07-09 00:00:00,,GS_MT03
IRIS,GS,OK020,35.537525,-96.876846,2011-11-08 00:00:00,,GS_OK020
IRIS,GS,OK021,35.602299,-96.718361,2011-11-10 00:00:00,,GS_OK021
IRIS,GS,OK022,35.536839,-96.664909,2011-11-09 00:00:00,,GS_OK022
IRIS,GS,OK025,35.5811,-97.337898,2013-12-18 00:00:00,,GS_OK025
IRIS,GS,OK029,35.79657,-97.45486,2014-02-13 00:00:00,,GS_OK029
IRIS,GS,OK030,35.92778,-96.78375,2014-10-16 00:00:00,,GS_OK030
IRIS,GS,OK031,35.95309,-96.83911,2014-10-15 22:00:00,,GS_OK031
IRIS,GS,OK032,36.80382,-98.21041,2015-03-04 00:00:00,,GS_OK032
IRIS,GS,PTRD,38.11956,-77.622711,2011-08-26 00:00:00,,GS_PTRD
IRIS,GS,RDG13,37.42894,-121.743446,2011-06-07 00:00:00,,GS_RDG13
IRIS,GS,SN13,38.342049,-122.313789,2014-08-28 00:00:00,,GS_SN13
IRIS,GS,SN14,38.33326,-122.307953,2014-08-28 00:00:00,,GS_SN14
IRIS,GS,SN15,38.324844,-122.300774,2014-08-28 00:00:00,,GS_SN15
IRIS,GS,SN16,38.317223,-122.298615,2014-08-28 00:00:00,,GS_SN16
IRIS,GS,SN17,38.287579,-122.294144,2014-08-29 01:12:00,,GS_SN17
IRIS,GS,SN18,38.278099,-122.292259,2014-08-29 00:00:00,,GS_SN18
IRIS,GS,SPRD,38.023399,-77.879951,2011-08-24 00:00:00,,GS_SPRD
IRIS,GT,BOSA,-28.6141,25.2555,1993-02-26 00:00:00,,GT_BOSA
IRIS,GT,LBTB,-25.0151,25.59665,1993-04-17 00:00:00,,GT_LBTB
IRIS,GT,LBTB,-25.015124,25.596598,2011-06-14 11:16:00,,GT_LBTB
IRIS,HL,ARG,36.213558,28.12122,1997-10-14 00:00:00,,HL_ARG
IRIS,HL,ITM,37.178719,21.92522,1997-06-05 00:00:00,,HL_ITM
IRIS,HL,KEK,39.7127,19.79623,2000-02-29 00:00:00,,HL_KEK
IRIS,HL,RDO,41.145031,25.53553,1998-12-15 00:00:00,,HL_RDO
IRIS,HT,AGG,39.021099,22.336,2006-01-01 00:00:00,,HT_AGG
IRIS,HT,ALN,40.895699,26.0497,2006-01-01 00:00:00,,HT_ALN
IRIS,HT,FNA,40.781799,21.383499,2006-01-01 00:00:00,,HT_FNA
IRIS,HT,LIT,40.1008,22.49,2006-01-01 00:00:00,,HT_LIT
IRIS,HT,LKD,38.707199,20.6506,2006-01-01 00:00:00,,HT_LKD
IRIS,HT,SOH,40.821701,23.353901,2006-01-01 00:00:00,,HT_SOH
IRIS,HV,AHUD,19.371567,-155.263462,2011-04-06 00:00:00,,HV_AHUD
IRIS,HV,AIND,19.372067,-155.457228,2010-10-27 00:00:00,,HV_AIND
IRIS,HV,ALEP,19.541178,-155.644036,2011-11-03 00:00:00,,HV_ALEP
IRIS,HV,DESD,19.333395,-155.38565,2011-05-05 00:00:00,,HV_DESD
IRIS,HV,ELEP,19.450382,-155.524977,2017-09-21 00:00:00,,HV_ELEP
IRIS,HV,HLPD,19.296253,-155.30748,2011-04-26 00:00:00,,HV_HLPD
IRIS,HV,HOVE,19.164518,-155.749057,2016-06-29 00:00:00,,HV_HOVE
IRIS,HV,HSSD,19.602682,-155.483002,2011-05-19 00:00:00,,HV_HSSD
IRIS,HV,HUAD,19.68466,-155.835697,2011-08-18 00:00:00,,HV_HUAD
IRIS,HV,JCUZ,19.384045,-155.101578,2011-04-13 00:00:00,,HV_JCUZ
IRIS,HV,JOKA,19.433613,-155.004449,2012-09-17 00:00:00,,HV_JOKA
IRIS,HV,KOHD,20.1252,-155.777,2011-07-21 00:00:00,,HV_KOHD
IRIS,HV,MLOD,19.493172,-155.386023,2011-04-12 00:00:00,,HV_MLOD
IRIS,HV,MOKD,19.485115,-155.597133,2010-10-08 00:00:00,,HV_MOKD
IRIS,HV,NAGD,19.698593,-155.024497,2011-06-28 00:00:00,,HV_NAGD
IRIS,HV,NAHU,19.4151,-155.23831,2013-08-06 00:00:00,,HV_NAHU
IRIS,HV,NPOC,19.39296,-155.109605,2007-07-05 00:00:00,,HV_NPOC
IRIS,HV,NPT,19.412033,-155.280922,2007-04-01 00:00:00,,HV_NPT
IRIS,HV,PAUD,19.373785,-155.2155,2011-03-30 00:00:00,,HV_PAUD
IRIS,HV,RIMD,19.395368,-155.273643,2010-11-10 00:00:00,,HV_RIMD
IRIS,HV,RSDD,19.46017,-155.27533,2011-07-06 00:00:00,,HV_RSDD
IRIS,HV,SPDD,18.97936,-155.667897,2010-10-27 00:00:00,,HV_SPDD
IRIS,HV,STCD,19.38486,-155.12543,2011-03-14 00:00:00,,HV_STCD
IRIS,HV,TOUO,19.504323,-155.702741,2013-07-23 00:00:00,,HV_TOUO
IRIS,HV,UWE,19.420972,-155.291162,1959-10-01 00:00:00,,HV_UWE
IRIS,HV,WILD,19.466578,-155.58107,2010-11-04 00:00:00,,HV_WILD
IRIS,HW,CCRK,46.558498,-119.854797,2008-12-02 00:00:00,,HW_CCRK
IRIS,HW,DDRF,46.4911,-119.059502,2008-12-02 00:00:00,,HW_DDRF
IRIS,HW,PHIN,45.8951,-119.927803,2008-12-02 00:00:00,,HW_PHIN
IRIS,IC,KMI,25.1233,102.74,1996-04-27 00:00:00,,IC_KMI
IRIS,IC,MDJ,44.617,129.5908,1996-11-09 00:00:00,,IC_MDJ
IRIS,IC,MDJ,44.61763,129.59341,2013-05-05 04:00:00,,IC_MDJ
IRIS,IC,WMQ,43.8138,87.7049,1995-09-23 00:00:00,,IC_WMQ
IRIS,II,AAK,42.6375,74.4942,1990-10-12 00:00:00,,II_AAK
IRIS,II,CMLA,37.7637,-25.5243,1996-03-10 00:00:00,,II_CMLA
IRIS,II,KIV,43.9562,42.6888,1988-09-14 00:00:00,,II_KIV
IRIS,II,KIV,43.9553,42.6863,1994-02-01 00:00:00,,II_KIV
IRIS,IM,IL31,64.7714,-146.886597,,,IM_IL31
IRIS,IM,MK31,46.793682,82.290565,,,IM_MK31
IRIS,IM,NV11,38.4328,-118.153,,,IM_NV11
IRIS,IM,NV31,38.4328,-118.155403,,,IM_NV31
IRIS,IM,PD31,42.7672,-109.558098,,,IM_PD31
IRIS,IM,TKL,35.658001,-83.774002,,,IM_TKL
IRIS,IN,SHL,25.566816,91.855949,2007-10-14 00:00:00,,IN_SHL
IRIS,IU,CHTO,18.8141,98.9443,2009-09-19 14:35:27,,IU_CHTO
IRIS,IU,COLA,64.873599,-147.8616,2009-07-09 00:00:00,,IU_COLA
IRIS,IU,COR,44.5855,-123.3046,1989-10-26 00:00:00,,IU_COR
IRIS,IU,KBL,34.5408,69.0432,2006-11-09 00:00:00,,IU_KBL
IRIS,IU,LCO,-29.011,-70.7004,1998-12-20 00:00:00,,IU_LCO
IRIS,IU,LCO,-29.011,-70.7005,2014-08-04 00:00:00,,IU_LCO
IRIS,IU,MAKZ,46.808,81.977,2010-09-10 00:00:00,,IU_MAKZ
IRIS,IU,NWAO,-32.9277,117.239,1991-11-25 00:00:00,,IU_NWAO
IRIS,IU,POHA,19.7573,-155.5326,1999-11-13 00:00:00,,IU_POHA
IRIS,IU,RCBR,-5.8274,-35.9014,2009-07-29 00:00:00,,IU_RCBR
IRIS,IU,RSSD,44.1212,-104.0359,2009-09-09 00:00:00,,IU_RSSD
IRIS,IU,SFJD,66.9961,-50.62076,2005-01-31 16:00:00,,IU_SFJD
IRIS,IU,SJG,18.1091,-66.15,2010-04-16 00:00:00,,IU_SJG
IRIS,IU,SNZO,-41.3087,174.7043,1992-04-07 00:00:00,,IU_SNZO
IRIS,IU,TATO,24.9735,121.4971,2009-09-22 13:56:41,,IU_TATO
IRIS,IW,DCID1,43.594501,-111.184502,2005-03-16 00:00:00,,IW_DCID1
IRIS,IW,DLMT,45.3625,-112.5964,2005-08-12 00:00:00,,IW_DLMT
IRIS,IW,FLWY,44.083002,-110.699888,2005-08-17 00:00:00,,IW_FLWY
IRIS,IW,IMW,43.89303,-110.94343,2004-08-21 00:00:00,,IW_IMW
IRIS,IW,LOHW,43.6124,-110.6038,2004-08-10 00:00:00,,IW_LOHW
IRIS,IW,MOOW,43.7486,-110.7448,2004-07-01 00:00:00,,IW_MOOW
IRIS,IW,REDW,43.3624,-110.8518,2003-07-17 00:00:00,,IW_REDW
IRIS,IW,RRI2,43.347401,-111.320099,2004-07-01 00:00:00,,IW_RRI2
IRIS,IW,SMCO,39.1776,-106.9739,2005-06-23 00:00:00,,IW_SMCO
IRIS,IW,SNOW,43.4599,-110.75408,2004-07-01 00:00:00,,IW_SNOW
IRIS,IW,TPAW,43.48965,-110.95675,2004-07-01 00:00:00,,IW_TPAW
IRIS,KC,TARG,41.729099,77.804802,2008-08-14 00:00:00,,KC_TARG
IRIS,KO,KARS,40.6152,43.0937,2010-10-13 00:00:00,,KO_KARS
IRIS,KP,UPNV,72.782898,-56.1395,2013-08-01 00:00:00,,KP_UPNV
IRIS,KR,ANVS,42.78611,77.66722,2007-11-27 00:00:00,,KR_ANVS
IRIS,KR,ARK,41.8,71.96667,2008-03-25 00:00:00,,KR_ARK
IRIS,KR,ARLS,41.85444,74.32889,2008-07-18 00:00:00,,KR_ARLS
IRIS,KR,ARSB,41.32333,72.98111,2009-11-28 00:00:00,,KR_ARSB
IRIS,KR,BOOM,42.49222,75.94222,2010-06-05 00:00:00,,KR_BOOM
IRIS,KR,BTK,40.0575,70.81805,2009-07-25 00:00:00,,KR_BTK
IRIS,KR,DRK,39.48333,71.805,2011-03-12 00:00:00,,KR_DRK
IRIS,KR,EKS,42.671944,73.793611,2007-10-18 00:00:00,,KR_EKS
IRIS,KR,FRU1,42.81233,74.6284,2010-06-30 00:00:00,,KR_FRU1
IRIS,KR,KDJ,42.12722,77.19444,2011-04-15 00:00:00,,KR_KDJ
IRIS,KR,NRN,41.42222,75.97,2008-06-15 00:00:00,,KR_NRN
IRIS,KR,OHH,40.52444,72.785,2008-03-23 00:00:00,,KR_OHH
IRIS,KR,PRZ,42.5,78.4,2010-11-01 00:00:00,,KR_PRZ
IRIS,KR,TOKL,41.98333,72.86806,2009-11-27 00:00:00,,KR_TOKL
IRIS,KY,CUSSO,36.552237,-89.329702,2009-10-21 00:00:00,,KY_CUSSO
IRIS,KY,FLKY,38.426064,-83.750572,2005-06-15 00:00:00,,KY_FLKY
IRIS,KY,HEKY,37.815014,-87.592155,2014-03-24 00:00:00,,KY_HEKY
IRIS,KY,LOKY,37.236576,-88.29451,2005-06-15 00:00:00,,KY_LOKY
IRIS,KZ,ABKAR,49.2556,59.9431,2003-12-28 00:00:00,,KZ_ABKAR
IRIS,KZ,AKTK,50.434799,58.016701,1999-08-01 00:00:00,,KZ_AKTK
IRIS,KZ,BAL1,50.127201,78.8974,2005-08-01 00:00:00,,KZ_BAL1
IRIS,KZ,BAL2,49.980499,79.043602,2005-08-01 00:00:00,,KZ_BAL2
IRIS,KZ,BAL3,49.852798,79.930603,2005-08-01 00:00:00,,KZ_BAL3
IRIS,KZ,BAL4,49.861599,78.724197,2005-08-01 00:00:00,,KZ_BAL4
IRIS,KZ,BVAR,53.024921,70.388527,2002-07-15 00:00:00,,KZ_BVAR
IRIS,KZ,CHKZ,53.676201,70.615196,1994-07-23 07:40:52,,KZ_CHKZ
IRIS,KZ,DEG5,49.721001,78.014503,2006-06-29 00:00:00,,KZ_DEG5
IRIS,KZ,DEG5,49.7249,78.0081,2018-05-25 00:00:00,,KZ_DEG5
IRIS,KZ,KNDC,43.217201,76.965797,2004-05-13 09:01:00,,KZ_KNDC
IRIS,KZ,MAKZ,46.807999,81.976997,1996-09-14 00:00:00,,KZ_MAKZ
IRIS,KZ,MKAR,46.793701,82.290398,2000-08-28 00:00:00,,KZ_MKAR
IRIS,KZ,PDGK,43.3276,79.4849,2010-02-09 00:00:00,,KZ_PDGK
IRIS,KZ,SAU1,49.8648,77.5905,2007-06-06 00:00:00,,KZ_SAU1
IRIS,KZ,SAU2,50.0364,77.5456,2007-06-06 00:00:00,,KZ_SAU2
IRIS,LB,BMN,40.4314,-117.221001,1994-06-23 00:00:00,,LB_BMN
IRIS,LB,DAC,36.277,-117.593697,1996-12-23 00:00:00,,LB_DAC
IRIS,LB,MVU,38.5037,-112.212303,1998-12-08 00:00:00,,LB_MVU
IRIS,LB,TPH,38.075001,-117.222504,1996-12-23 00:00:00,,LB_TPH
IRIS,LD,ACCN,43.3843,-73.6678,1999-11-10 00:00:00,,LD_ACCN
IRIS,LD,ALLY,41.6492,-80.1448,2002-05-30 00:00:00,,LD_ALLY
IRIS,LD,ASNY,44.39812,-73.8103,2016-06-17 00:00:00,,LD_ASNY
IRIS,LD,BMNY,44.83987,-74.5065,2011-07-29 00:00:00,,LD_BMNY
IRIS,LD,BRNJ,40.682695,-74.565742,1999-11-08 00:00:00,,LD_BRNJ
IRIS,LD,BRNY,41.414036,-74.011889,2006-06-16 00:00:00,,LD_BRNY
IRIS,LD,CCNY,42.92732,-78.8551,2013-12-05 00:00:00,,LD_CCNY
IRIS,LD,CFNY,44.16515,-75.05135,2015-10-08 00:00:00,,LD_CFNY
IRIS,LD,CPNY,40.7911,-73.9602,2002-02-21 00:00:00,,LD_CPNY
IRIS,LD,CTNY,43.9879,-75.645302,2005-11-08 00:00:00,,LD_CTNY
IRIS,LD,CUNY,40.73493,-73.817611,2002-06-02 00:00:00,,LD_CUNY
IRIS,LD,FMPA,40.0478,-76.3208,2005-02-22 00:00:00,,LD_FMPA
IRIS,LD,FOR,40.8603,-73.8852,2002-04-18 00:00:00,,LD_FOR
IRIS,LD,FRNY,44.835,-73.5883,2003-11-13 00:00:00,,LD_FRNY
IRIS,LD,GEDE,39.811298,-75.635803,2016-02-01 00:00:00,,LD_GEDE
IRIS,LD,GPD,41.0177,-74.4608,1976-01-01 00:00:00,,LD_GPD
IRIS,LD,HBVT,44.36306,-73.06326,1980-01-01 00:00:00,,LD_HBVT
IRIS,LD,HCNY,42.6968,-74.3984,2006-03-01 00:00:00,,LD_HCNY
IRIS,LD,KSCT,41.72612,-73.48425,2011-11-16 00:00:00,,LD_KSCT
IRIS,LD,LUPA,40.5987,-75.3718,2001-01-01 00:00:00,,LD_LUPA
IRIS,LD,MCVT,43.95367,-72.99175,2011-08-04 00:00:00,,LD_MCVT
IRIS,LD,MMNY,42.731683,-77.906535,2008-08-06 00:00:00,,LD_MMNY
IRIS,LD,MVL,39.999395,-76.348888,2001-02-12 00:00:00,,LD_MVL
IRIS,LD,NCB,43.973468,-74.22307,1992-01-01 00:00:00,,LD_NCB
IRIS,LD,NPNY,41.75459,-74.143539,2007-09-07 00:00:00,,LD_NPNY
IRIS,LD,ODNJ,41.0829,-74.6056,2007-06-23 00:00:00,,LD_ODNJ
IRIS,LD,PAL,41.0056,-73.9079,1980-01-01 00:00:00,,LD_PAL
IRIS,LD,PANJ,40.3769,-74.7029,2008-02-16 00:00:00,,LD_PANJ
IRIS,LD,POTS,44.6634,-74.9732,2006-05-22 00:00:00,,LD_POTS
IRIS,LD,PTN,44.57,-74.981903,1971-01-01 00:00:00,,LD_PTN
IRIS,LD,PTNY,44.5578,-74.9508,2015-07-16 00:00:00,,LD_PTNY
IRIS,LD,SDMD,39.4102,-76.8403,2001-11-01 00:00:00,,LD_SDMD
IRIS,LD,TRNY,41.145,-74.22443,2014-09-04 00:00:00,,LD_TRNY
IRIS,LD,UCCT,41.794323,-72.225545,2005-03-04 00:00:00,,LD_UCCT
IRIS,LD,WCNY,43.981,-75.6549,2007-06-27 00:00:00,,LD_WCNY
IRIS,LD,WUPA,39.932417,-75.605983,2014-07-01 00:00:00,,LD_WUPA
IRIS,LD,WVNY,42.4062,-78.6042,2010-08-05 00:00:00,,LD_WVNY
IRIS,LX,MORF,37.304321,-8.652672,2005-06-01 00:00:00,,LX_MORF
IRIS,MB,JTMT,47.74667,-114.2825,2001-08-15 00:00:00,,MB_JTMT
IRIS,MN,AQU,42.354,13.405,1988-08-01 00:00:00,,MN_AQU
IRIS,MN,BNI,45.051998,6.678,1988-04-30 00:00:00,,MN_BNI
IRIS,MN,CEL,38.2603,15.8939,2003-10-29 00:00:00,,MN_CEL
IRIS,MN,CII,41.723,14.305,1994-10-19 00:00:00,,MN_CII
IRIS,MN,CUC,39.993801,15.8155,2003-07-16 00:00:01,,MN_CUC
IRIS,MN,IDI,35.287998,24.889999,1994-10-02 00:00:00,,MN_IDI
IRIS,MN,TIP,39.179401,16.758301,2003-09-10 00:00:00,,MN_TIP
IRIS,MN,TRI,45.709,13.7642,1995-01-01 00:00:00,,MN_TRI
IRIS,MN,TUE,46.472229,9.34732,2001-11-14 00:00:00,,MN_TUE
IRIS,MN,VLC,44.159401,10.3864,2001-01-01 00:00:00,,MN_VLC
IRIS,N4,146B,32.6368,-89.0573,2014-03-02 00:00:00,,N4_146B
IRIS,N4,152A,32.6686,-84.7188,2014-02-03 00:00:00,,N4_152A
IRIS,N4,154A,32.6131,-83.1066,2014-02-10 00:00:00,,N4_154A
IRIS,N4,J54A,43.2728,-78.639198,2014-10-17 00:00:00,,N4_J54A
IRIS,N4,J55A,43.2657,-77.8167,2014-10-10 00:00:00,,N4_J55A
IRIS,N4,J56A,43.276001,-76.857903,2015-06-18 00:00:00,,N4_J56A
IRIS,N4,J57A,43.4099,-75.9968,2015-06-22 00:00:00,,N4_J57A
IRIS,N4,J58A,43.360298,-75.285202,2015-08-10 00:00:00,,N4_J58A
IRIS,N4,J59A,43.464699,-74.504097,2015-06-15 00:00:00,,N4_J59A
IRIS,N4,L59A,42.1902,-75.0426,2015-06-15 00:00:00,,N4_L59A
IRIS,N4,M52A,41.540501,-81.357002,2014-10-28 00:00:00,,N4_M52A
IRIS,N4,M55A,41.468601,-78.7649,2014-10-14 00:00:00,,N4_M55A
IRIS,N4,N53A,40.8065,-80.8377,2014-10-24 00:00:00,,N4_N53A
IRIS,N4,N62A,40.9313,-73.4677,2018-08-15 00:00:00,,N4_N62A
IRIS,N4,O52A,40.1158,-81.8361,2014-12-01 00:00:00,,N4_O52A
IRIS,N4,P53A,39.4868,-81.3896,2014-11-24 00:00:00,,N4_P53A
IRIS,N4,P61A,39.6734,-74.7919,2015-02-12 00:00:00,,N4_P61A
IRIS,N4,Q51A,39.026,-83.3456,2014-05-21 00:00:00,,N4_Q51A
IRIS,N4,Q52A,38.9622,-82.2669,2014-12-01 00:00:00,,N4_Q52A
IRIS,N4,Q54A,38.9836,-80.8338,2014-12-08 00:00:00,,N4_Q54A
IRIS,N4,R40B,38.2909,-92.2684,2014-03-10 00:00:00,,N4_R40B
IRIS,N4,R49A,38.2916,-85.1714,2014-04-23 00:00:00,,N4_R49A
IRIS,N4,R50A,38.2816,-84.3274,2014-04-23 00:00:00,,N4_R50A
IRIS,N4,R53A,38.3307,-81.952202,2014-12-09 00:00:00,,N4_R53A
IRIS,N4,R55A,38.2825,-80.1195,2015-05-01 00:00:00,,N4_R55A
IRIS,N4,R58B,37.9636,-77.8787,2015-04-28 00:00:00,,N4_R58B
IRIS,N4,S39B,37.6909,-93.3226,2014-02-22 00:00:00,,N4_S39B
IRIS,N4,S44A,37.6936,-89.2551,2013-12-16 00:00:00,,N4_S44A
IRIS,N4,S51A,37.6392,-83.5935,2014-04-21 00:00:00,,N4_S51A
IRIS,N4,S54A,37.7997,-81.3114,2015-04-28 00:00:00,,N4_S54A
IRIS,N4,S57A,37.7605,-78.9536,2015-04-28 00:00:00,,N4_S57A
IRIS,N4,T35B,36.9162,-96.5119,2014-02-19 00:00:00,,N4_T35B
IRIS,N4,T42B,37.0301,-91.0927,2014-02-13 00:00:00,,N4_T42B
IRIS,N4,T45B,37.0159,-88.6459,2014-02-11 00:00:00,,N4_T45B
IRIS,N4,T47A,36.9881,-87.1055,2013-12-16 00:00:00,,N4_T47A
IRIS,N4,T50A,37.0204,-84.8384,2014-04-17 00:00:00,,N4_T50A
IRIS,N4,U49A,36.512901,-85.779602,2014-02-24 00:00:00,,N4_U49A
IRIS,N4,U56A,36.3472,-80.3829,2015-04-13 00:00:00,,N4_U56A
IRIS,N4,V48A,35.74,-86.8219,2013-12-16 00:00:00,,N4_V48A
IRIS,N4,V51A,35.803299,-84.351097,2014-03-10 00:00:00,,N4_V51A
IRIS,N4,V52A,35.841702,-83.595901,2014-03-08 00:00:00,,N4_V52A
IRIS,N4,V53A,35.6694,-82.8124,2014-03-14 00:00:00,,N4_V53A
IRIS,N4,V55A,35.8518,-81.2149,2014-12-19 00:00:00,,N4_V55A
IRIS,N4,W50A,35.2002,-85.3119,2014-03-09 00:00:00,,N4_W50A
IRIS,N4,W52A,35.0935,-83.9277,2014-03-11 00:00:00,,N4_W52A
IRIS,N4,W57A,35.1529,-79.9928,2015-01-30 00:00:00,,N4_W57A
IRIS,N4,X48A,34.4517,-87.0452,2013-12-16 00:00:00,,N4_X48A
IRIS,N4,X51A,34.5658,-84.8574,2014-04-12 00:00:00,,N4_X51A
IRIS,N4,Y57A,34.017,-80.3915,2015-01-21 00:00:00,,N4_Y57A
IRIS,N4,Y58A,33.9057,-79.6665,2015-01-25 00:00:00,,N4_Y58A
IRIS,NC,AFD,38.945961,-120.968971,1984-01-01 00:00:00,,NC_AFD
IRIS,NC,BBGB,36.578484,-121.039566,2008-06-27 20:52:00,,NC_BBGB
IRIS,NC,BJOB,36.610867,-121.314667,2007-05-16 00:00:00,,NC_BJOB
IRIS,NC,BSR,36.667431,-121.520325,1984-01-01 00:00:00,,NC_BSR
IRIS,NC,CAL,37.450348,-121.800369,1984-01-01 00:00:00,,NC_CAL
IRIS,NC,CBR,37.816471,-122.063019,1984-01-01 00:00:00,,NC_CBR
IRIS,NC,CCOB,37.258984,-121.673119,2007-11-15 23:07:00,,NC_CCOB
IRIS,NC,CMW,37.540531,-121.887344,2012-01-11 21:17:00,,NC_CMW
IRIS,NC,GDXB,38.807968,-122.795303,2006-05-23 00:00:00,,NC_GDXB
IRIS,NC,HPC,37.059933,-121.27578,1996-09-11 00:00:00,,NC_HPC
IRIS,NC,JBNB,37.123245,-122.156715,2008-05-23 20:22:00,,NC_JBNB
IRIS,NC,JELB,36.927448,-121.827637,2006-07-19 00:00:00,,NC_JELB
IRIS,NC,JMP,37.455425,-122.16642,1989-01-03 00:00:00,,NC_JMP
IRIS,NC,LBR,41.40942,-122.06776,2017-11-08 16:40:00,,NC_LBR
IRIS,NC,LDL,41.38136,-122.29369,2017-10-05 00:00:00,,NC_LDL
IRIS,NC,LGY,41.34488,-122.19581,2017-09-14 21:30:00,,NC_LGY
IRIS,NE,BRYW,41.917,-71.5378,2003-09-22 00:00:00,,NE_BRYW
IRIS,NE,HNH,43.7051,-72.2865,1995-08-31 00:00:00,,NE_HNH
IRIS,NE,WSPT,41.1712,-73.3278,2008-06-17 00:00:00,,NE_WSPT
IRIS,NI,ACOM,46.547901,13.5149,2003-09-25 00:00:00,,NI_ACOM
IRIS,NI,CGRP,45.8806,11.8047,2005-04-21 00:00:00,,NI_CGRP
IRIS,NI,SABO,45.987499,13.6337,2006-03-20 00:00:00,,NI_SABO
IRIS,NL,HGN,50.764,5.9317,1993-01-01 00:00:00,,NL_HGN
IRIS,NM,ARPT,35.756,-89.673,1995-11-16 00:00:00,,NM_ARPT
IRIS,NM,BACM,36.685,-89.865,1997-05-17 00:00:00,,NM_BACM
IRIS,NM,BETM,36.612,-90.059,1997-07-02 00:00:00,,NM_BETM
IRIS,NM,BFAR,35.873,-90.084,1996-08-16 00:00:00,,NM_BFAR
IRIS,NM,BLAR,35.369,-90.449,1996-07-01 00:00:00,,NM_BLAR
IRIS,NM,BLO,39.1719,-86.5222,1998-03-27 00:00:00,,NM_BLO
IRIS,NM,BOAR,35.823,-90.287,1996-08-13 00:00:00,,NM_BOAR
IRIS,NM,BRGM,36.205,-89.859,1995-07-14 00:00:00,,NM_BRGM
IRIS,NM,BRNM,36.724,-89.998,1997-05-13 00:00:00,,NM_BRNM
IRIS,NM,BROM,36.682,-90.184,1997-06-29 00:00:00,,NM_BROM
IRIS,NM,BVAR,35.443,-90.677,1996-08-12 00:00:00,,NM_BVAR
IRIS,NM,CACT,36.2302,-89.4204,2012-06-06 00:00:00,,NM_CACT
IRIS,NM,CATM,36.613,-89.647,1997-05-12 00:00:00,,NM_CATM
IRIS,NM,CGM3,37.29775,-89.6582,2011-07-01 00:00:00,,NM_CGM3
IRIS,NM,CHNM,36.042,-89.929,1995-11-22 00:00:00,,NM_CHNM
IRIS,NM,CHRM,36.852,-89.362,1997-06-11 00:00:00,,NM_CHRM
IRIS,NM,CLTN,36.09115,-86.3315,2013-01-25 00:00:00,,NM_CLTN
IRIS,NM,COKM,36.711,-89.726,1997-06-27 00:00:00,,NM_COKM
